"topic"	"V1"	"V2"	"context"
"motor/noun/ad20030705/37154"	51.1348744228426	-22.7614039814125	"De 2,2 liter <font color=red><b>motor</b></font> doet erg zijn best en zorgt voor vlotte prestaties ."	"De 2,2 liter <font color=red><b>motor</b></font> doet erg zijn best en zorgt voor vlotte prestaties ."
"motor/noun/ad20030822/120"	5.519462539366	-27.9294299891728	"Ze hebben even gepraat en weten dat er nog een paar <font color=red><b>motoren</b></font> onderweg zijn ."	"Ze hebben even gepraat en weten dat er nog een paar <font color=red><b>motoren</b></font> onderweg zijn ."
"motor/noun/ad20030822/142"	6.68501551532034	-25.0805764388719	"Het zijn inderdaad <font color=red><b>motoren</b></font> , maar achterop de buddyseat zitten mannen met lange baarden en geweren om hun schouder ."	"Het zijn inderdaad <font color=red><b>motoren</b></font> , maar achterop de buddyseat zitten mannen met lange baarden en geweren om hun schouder ."
"motor/noun/ad20030920/33591"	-84.1974662547264	33.3196698632468	"Aan de <font color=red><b>motor</b></font> zal het niet liggen , zo blijkt ."	"Aan de <font color=red><b>motor</b></font> zal het niet liggen , zo blijkt ."
"motor/noun/ad20030920/68282"	-4.97852138514646	78.4044980163485	"De <font color=red><b>motor</b></font> loopt op benzine ( euro 95 ) en in een enkel geval op diesel ."	"De <font color=red><b>motor</b></font> loopt op benzine ( euro 95 ) en in een enkel geval op diesel ."
"motor/noun/ad20030920/73878"	72.3606818206695	-25.292330232205	"Het zand moet uit de economische <font color=red><b>motor</b></font> : De consument moet weer vertrouwen krijgen in BV Nederland en juist meer te besteden krijgen ."	"Het zand moet uit de economische <font color=red><b>motor</b></font> : De consument moet weer vertrouwen krijgen in BV Nederland en juist meer te besteden krijgen ."
"motor/noun/ad20031002/5883"	19.5420667490589	-32.8633878197934	"Zuster Gudilla kwam met de wens op de proppen nadat ze achterop de trike -zeg maar een <font color=red><b>motor</b></font> met drie wielen -mocht zitten van de man van verpleegster Marleen Smid ."	"Zuster Gudilla kwam met de wens op de proppen nadat ze achterop de trike -zeg maar een <font color=red><b>motor</b></font> met drie wielen -mocht zitten van de man van verpleegster Marleen Smid ."
"motor/noun/ad20031004/33241"	-77.8624087599648	33.8637229753716	"Andere <font color=red><b>motoren</b></font> zijn de 1.2 benzinemotor en de 1.3 diesel ( Multijet ) ."	"Andere <font color=red><b>motoren</b></font> zijn de 1.2 benzinemotor en de 1.3 diesel ( Multijet ) ."
"motor/noun/ad20031018/37645"	44.0324035885449	44.6409110602119	"Niets spectaculairs aan , maar gewoon twee <font color=red><b>motoren</b></font> om lekker mee te rijden ."	"Niets spectaculairs aan , maar gewoon twee <font color=red><b>motoren</b></font> om lekker mee te rijden ."
"motor/noun/ad20031018/65133"	1.21227880784136	0.70861166381281	"Onder de 1500 tpm is er weinig leven in de <font color=red><b>motor</b></font> ."	"Onder de 1500 tpm is er weinig leven in de <font color=red><b>motor</b></font> ."
"motor/noun/ad20031108/57524"	-43.8102417511357	-60.2776652620642	"Natuurlijk hoor je de <font color=red><b>motor</b></font> vooral bij accelereren stevig werken , maar bij constant 100 of 120 km/u is het geluid inclusief wind-en bandengeruis alleszins acceptabel ."	"Natuurlijk hoor je de <font color=red><b>motor</b></font> vooral bij accelereren stevig werken , maar bij constant 100 of 120 km/u is het geluid inclusief wind-en bandengeruis alleszins acceptabel ."
"motor/noun/ad20031117/33106"	-7.20835018679903	-30.1900304319093	"In de stad Ghazni opende de duopassagier op een <font color=red><b>motor</b></font> het vuur op de VN-auto waarin de vrouw meereed ."	"In de stad Ghazni opende de duopassagier op een <font color=red><b>motor</b></font> het vuur op de VN-auto waarin de vrouw meereed ."
"motor/noun/ad20031129/33062"	-46.9982230372592	20.4345504639848	"Deze beschikken niet over hybride-techniek en hebben allemaal een grotere <font color=red><b>motor</b></font> van rond de 2,0 liter ."	"Deze beschikken niet over hybride-techniek en hebben allemaal een grotere <font color=red><b>motor</b></font> van rond de 2,0 liter ."
"motor/noun/ad20040108/17625"	91.018128305251	29.5265206364707	"Samen met Schiphol en Rotterdam is de glastuinbouw volgens hem ' de <font color=red><b>motor</b></font> van de Nederlandse economie ' ."	"Samen met Schiphol en Rotterdam is de glastuinbouw volgens hem ' de <font color=red><b>motor</b></font> van de Nederlandse economie ' ."
"motor/noun/ad20040131/49756"	12.4399228981198	-26.1652019004627	"De <font color=red><b>motor</b></font> blijkt zeer gewillig en stelt nooit teleur ."	"De <font color=red><b>motor</b></font> blijkt zeer gewillig en stelt nooit teleur ."
"motor/noun/ad20040223/4727"	13.1315099710564	62.2607652851659	"De Duitse autofabrikant wilde graag ook in ons land de C-en de Eklasse verkopen met zogeheten direct ingespoten <font color=red><b>motoren</b></font> verkopen ."	"De Duitse autofabrikant wilde graag ook in ons land de C-en de Eklasse verkopen met zogeheten direct ingespoten <font color=red><b>motoren</b></font> verkopen ."
"motor/noun/ad20040223/4733"	15.1192421510864	61.736845365904	"Deze <font color=red><b>motoren</b></font> zijn zuiniger en leveren een schonere verbranding op , met minder uitstoot van schadelijke stoffen ."	"Deze <font color=red><b>motoren</b></font> zijn zuiniger en leveren een schonere verbranding op , met minder uitstoot van schadelijke stoffen ."
"motor/noun/ad20040223/4773"	-1.16296057492042	81.5008812641644	"Gewone brandstof is te vuil en kan schade toebrengen aan de <font color=red><b>motoren</b></font> ."	"Gewone brandstof is te vuil en kan schade toebrengen aan de <font color=red><b>motoren</b></font> ."
"motor/noun/ad20040320/13205"	53.4820535361271	-37.907360464955	"De <font color=red><b>motor</b></font> is rumoerig en omdat de Liana alleen in één uitrusting wordt geleverd , valt de verkoopprijs tamelijk hoog uit ."	"De <font color=red><b>motor</b></font> is rumoerig en omdat de Liana alleen in één uitrusting wordt geleverd , valt de verkoopprijs tamelijk hoog uit ."
"motor/noun/ad20040320/13337"	-29.9781390439267	9.02919504769543	"Een automatische versnellingsbak kost 1500 euro extra en de dieselversie , voorzien van een 90 pk sterke 1,4 liter <font color=red><b>motor</b></font> , kost ¤ 21.199 ."	"Een automatische versnellingsbak kost 1500 euro extra en de dieselversie , voorzien van een 90 pk sterke 1,4 liter <font color=red><b>motor</b></font> , kost ¤ 21.199 ."
"motor/noun/ad20040320/13692"	44.6254618998118	3.45550737237446	"De <font color=red><b>motor</b></font> is lekker pittig en laat een sportief brommend geluid horen ."	"De <font color=red><b>motor</b></font> is lekker pittig en laat een sportief brommend geluid horen ."
"motor/noun/ad20040410/34168"	-18.8030134765426	37.3467114822735	"De <font color=red><b>motor</b></font> mag in elk geval niet duurder worden , want betaalbare opstappers zijn er al genoeg ."	"De <font color=red><b>motor</b></font> mag in elk geval niet duurder worden , want betaalbare opstappers zijn er al genoeg ."
"motor/noun/ad20040501/39096"	-39.1973804596284	-44.7904036145976	"Na elke rit stap je met een brede glimlach van deze <font color=red><b>motor</b></font> ."	"Na elke rit stap je met een brede glimlach van deze <font color=red><b>motor</b></font> ."
"motor/noun/ad20040710/25472"	-45.5768206469462	-31.4047721234768	"Ook in de wielophanging , de <font color=red><b>motor</b></font> en de versnellingsbak is naar gewichtsvermindering gezocht ."	"Ook in de wielophanging , de <font color=red><b>motor</b></font> en de versnellingsbak is naar gewichtsvermindering gezocht ."
"motor/noun/ad20040710/49681"	-50.8146990985895	-67.3589767583485	"De Italiaan in dienst van Sauber viel gisterochtend tijdens de eerste vrije training voor de pitstraat stil met een kapotte <font color=red><b>motor</b></font> ."	"De Italiaan in dienst van Sauber viel gisterochtend tijdens de eerste vrije training voor de pitstraat stil met een kapotte <font color=red><b>motor</b></font> ."
"motor/noun/ad20040925/30368"	53.0387631811108	-20.0874502495924	"De <font color=red><b>motor</b></font> is goed in staat tot stevige prestaties en vlotte inhaalacties ."	"De <font color=red><b>motor</b></font> is goed in staat tot stevige prestaties en vlotte inhaalacties ."
"motor/noun/ad20041106/39805"	-57.7495434902025	-80.8493910488135	"Bovendien klinkt de <font color=red><b>motor</b></font> wat rauw ; hij doet er weinig aan te verhullen dat hij een diesel is ."	"Bovendien klinkt de <font color=red><b>motor</b></font> wat rauw ; hij doet er weinig aan te verhullen dat hij een diesel is ."
"motor/noun/ad20041124/12941"	15.4436088064925	50.9354129131426	"Onder dat motto heeft een groep Italiaanse parlementariërs een wetsontwerp ingediend dat het mythische miniwagentje op de weg moet houden , ook daar waar normaal alleen moderne auto's met schone <font color=red><b>motor</b></font> toegang hebben ."	"Onder dat motto heeft een groep Italiaanse parlementariërs een wetsontwerp ingediend dat het mythische miniwagentje op de weg moet houden , ook daar waar normaal alleen moderne auto's met schone <font color=red><b>motor</b></font> toegang hebben ."
"motor/noun/ad20041127/39995"	69.04681053094	-53.9746838300721	"De 2,2 liter <font color=red><b>motor</b></font> is uiteraard krachtig en soepel genoeg voor deze stationwagon ."	"De 2,2 liter <font color=red><b>motor</b></font> is uiteraard krachtig en soepel genoeg voor deze stationwagon ."
"motor/noun/ad20041214/15827"	-6.21643122350216	-56.7323801473603	"Dat zijn milieuvriendelijke wagens met twee <font color=red><b>motors</b></font> : een elektromotor én een ' gewone ' benzinemotor ."	"Dat zijn milieuvriendelijke wagens met twee <font color=red><b>motors</b></font> : een elektromotor én een ' gewone ' benzinemotor ."
"motor/noun/nrc19990708/34103"	-50.0756012197612	-13.9887363118145	"Een voor de hand liggende stap is verdergaande samenwerking tussen Fiat en Mitsubishi op het gebied van de <font color=red><b>motoren</b></font> ."	"Een voor de hand liggende stap is verdergaande samenwerking tussen Fiat en Mitsubishi op het gebied van de <font color=red><b>motoren</b></font> ."
"motor/noun/nrc19990717/81166"	-80.9803106416918	27.5167223331603	"Op een Rastplatz voert een ADAC-monteur de <font color=red><b>motor</b></font> van een dikke Volkswagen kleine slokjes diesel ."	"Op een Rastplatz voert een ADAC-monteur de <font color=red><b>motor</b></font> van een dikke Volkswagen kleine slokjes diesel ."
"motor/noun/nrc19991009/101536"	-1.69239660345741	70.1162363293818	"De Amerikaanse en de Franse automobielfabrikant willen de brandstof via een injectie in de <font color=red><b>motor</b></font> brengen ."	"De Amerikaanse en de Franse automobielfabrikant willen de brandstof via een injectie in de <font color=red><b>motor</b></font> brengen ."
"motor/noun/nrc19991016/15594"	-8.86070347144936	-58.4962761022873	"Bovendien remt de auto in tegenstelling tot traditionele automaten effectiever op de <font color=red><b>motor</b></font> ."	"Bovendien remt de auto in tegenstelling tot traditionele automaten effectiever op de <font color=red><b>motor</b></font> ."
"motor/noun/nrc19991110/28164"	-22.94696694887	72.094883103861	"" Creativiteit is de ziel en de <font color=red><b>motor</b></font> van onze nationale vooruitgang " , heeft Jiang gezegd , de man die in China bekend staat als uitgesproken oncreatief ."	"" Creativiteit is de ziel en de <font color=red><b>motor</b></font> van onze nationale vooruitgang " , heeft Jiang gezegd , de man die in China bekend staat als uitgesproken oncreatief ."
"motor/noun/nrc19991210/2087"	-69.6106398356694	4.95350900086881	"Van Urk weer : " En die <font color=red><b>motor</b></font> van die ene Belg . ""	"Van Urk weer : " En die <font color=red><b>motor</b></font> van die ene Belg . ""
"motor/noun/nrc19991222/423"	38.6666255899208	-59.1715440545405	"De A-10 heeft de <font color=red><b>motoren</b></font> van een verkeersvliegtuig ."	"De A-10 heeft de <font color=red><b>motoren</b></font> van een verkeersvliegtuig ."
"motor/noun/nrc20000115/39161"	-5.94815040161429	-4.18417739071875	"Juister was het geweest van wankelmotoren in tegenstelling tot zuigermotoren te spreken , of preciezer tot <font color=red><b>motoren</b></font> met lineair bewegende zuiger ."	"Juister was het geweest van wankelmotoren in tegenstelling tot zuigermotoren te spreken , of preciezer tot <font color=red><b>motoren</b></font> met lineair bewegende zuiger ."
"motor/noun/nrc20000201/5175"	20.1063666930029	-8.74208955276428	"Dat zijn de drie blokken voor de groeibelegger en ICT is daarvan de <font color=red><b>motor</b></font> ."	"Dat zijn de drie blokken voor de groeibelegger en ICT is daarvan de <font color=red><b>motor</b></font> ."
"motor/noun/nrc20000310/60308"	-14.5430778349632	-2.68925916763298	"Met een snelle zoekfunctie kan een selectie worden gemaakt van auto's uit een bepaalde tijd , met een bepaalde topsnelheid , met een bepaalde <font color=red><b>motor</b></font> of andere overeenkomsten , een duidelijke meerwaarde ten opzichte van de boekvorm ."	"Met een snelle zoekfunctie kan een selectie worden gemaakt van auto's uit een bepaalde tijd , met een bepaalde topsnelheid , met een bepaalde <font color=red><b>motor</b></font> of andere overeenkomsten , een duidelijke meerwaarde ten opzichte van de boekvorm ."
"motor/noun/nrc20000311/58113"	59.2492099981994	16.3539928757096	"Wie nog geen 21 is moet beginnen op een <font color=red><b>motor</b></font> die niet meer vermogen mag hebben dan 35 kilowatt ."	"Wie nog geen 21 is moet beginnen op een <font color=red><b>motor</b></font> die niet meer vermogen mag hebben dan 35 kilowatt ."
"motor/noun/nrc20000314/23099"	-11.5714268386926	24.0816078586733	"Deze voorziet in een aandelenruil en samenwerking bij de productie van <font color=red><b>motoren</b></font> en onderdelen en bij de inkoop van onderdelen ."	"Deze voorziet in een aandelenruil en samenwerking bij de productie van <font color=red><b>motoren</b></font> en onderdelen en bij de inkoop van onderdelen ."
"motor/noun/nrc20000330/67138"	70.5396921163906	-27.9359823043349	"Regelmatig moeten we stoppen om de <font color=red><b>motor</b></font> te laten afkoelen ."	"Regelmatig moeten we stoppen om de <font color=red><b>motor</b></font> te laten afkoelen ."
"motor/noun/nrc20000414/21893"	-29.6860865553534	67.0788664909433	"De chemici en fysici waren de <font color=red><b>motor</b></font> van de snelle industriële modernisering en het militaire machtsvertoon waarmee Duitsland de wereld imponeerde ."	"De chemici en fysici waren de <font color=red><b>motor</b></font> van de snelle industriële modernisering en het militaire machtsvertoon waarmee Duitsland de wereld imponeerde ."
"motor/noun/nrc20000414/22343"	-24.5166776716264	84.6247127812835	"Het is vooral het vermogen van de auteur om zich in te leven in de wereld van deze Duitse joden , die wetenschap zagen als de <font color=red><b>motor</b></font> van vooruitgang en emancipatie ."	"Het is vooral het vermogen van de auteur om zich in te leven in de wereld van deze Duitse joden , die wetenschap zagen als de <font color=red><b>motor</b></font> van vooruitgang en emancipatie ."
"motor/noun/nrc20000513/44500"	24.9122330655676	-23.2829072562905	"Raceauto's vliegen over het scherm , de gierende <font color=red><b>motoren</b></font> overstemmen elk gesprek ."	"Raceauto's vliegen over het scherm , de gierende <font color=red><b>motoren</b></font> overstemmen elk gesprek ."
"motor/noun/nrc20000816/12248"	15.3898735231674	-49.1220156235769	"De voorgeassembleerde <font color=red><b>motoren</b></font> en cabines betrekt de onderneming sinds jaar en dag bij Daf ."	"De voorgeassembleerde <font color=red><b>motoren</b></font> en cabines betrekt de onderneming sinds jaar en dag bij Daf ."
"motor/noun/nrc20000912/7667"	9.15568551651941	43.919547178368	"Weliswaar worden de <font color=red><b>motoren</b></font> steeds zuiniger , maar dit wordt weer te niet gedaan door het feit dat de auto's steeds zwaarder en luxer worden , waardoor juist weer meer brandstof nodig is ."	"Weliswaar worden de <font color=red><b>motoren</b></font> steeds zuiniger , maar dit wordt weer te niet gedaan door het feit dat de auto's steeds zwaarder en luxer worden , waardoor juist weer meer brandstof nodig is ."
"motor/noun/nrc20000916/62020"	-40.0506751708563	39.411583761802	"Hij tracteerde zichzelf onlangs op een nieuwe Jaguar S-type , uitgerust met een V-8 <font color=red><b>motor</b></font> en een kostbaar navigatiesysteem ."	"Hij tracteerde zichzelf onlangs op een nieuwe Jaguar S-type , uitgerust met een V-8 <font color=red><b>motor</b></font> en een kostbaar navigatiesysteem ."
"motor/noun/nrc20000919/65831"	34.9309845000668	7.43641133813065	"De <font color=red><b>motor</b></font> van de onderneming is de Gucci-divisie ."	"De <font color=red><b>motor</b></font> van de onderneming is de Gucci-divisie ."
"motor/noun/nrc20000921/7885"	-26.5362923696435	77.6047808508288	"Studenten zijn in de vorige eeuw vaak een <font color=red><b>motor</b></font> geweest achter vooruitgang en maatschappelijke beroering ."	"Studenten zijn in de vorige eeuw vaak een <font color=red><b>motor</b></font> geweest achter vooruitgang en maatschappelijke beroering ."
"motor/noun/nrc20001012/15927"	43.6355567730304	54.8628300221981	"De ontsteking is te dicht op de <font color=red><b>motor</b></font> geplaatst en wordt daardoor te heet ."	"De ontsteking is te dicht op de <font color=red><b>motor</b></font> geplaatst en wordt daardoor te heet ."
"motor/noun/nrc20001012/15938"	56.140014265787	53.7925455481861	"De <font color=red><b>motor</b></font> slaat daardoor af ."	"De <font color=red><b>motor</b></font> slaat daardoor af ."
"motor/noun/nrc20001113/54319"	-4.53889178035331	24.0654567799673	"Het voorkomen van corrosie speelt een steeds grotere rol , omdat er steeds meer aluminium wordt toegepast , niet alleen voor de <font color=red><b>motoren</b></font> , maar ook voor de radiateurs ."	"Het voorkomen van corrosie speelt een steeds grotere rol , omdat er steeds meer aluminium wordt toegepast , niet alleen voor de <font color=red><b>motoren</b></font> , maar ook voor de radiateurs ."
"motor/noun/nrc20010122/54093"	40.4644109592409	-50.7747927121618	"Dat deden ze ruim vijftig jaar geleden ook al met Europese jachtvliegtuigen en <font color=red><b>motoren</b></font> en het resultaat daarvan was angstaanjagend succesvol ."	"Dat deden ze ruim vijftig jaar geleden ook al met Europese jachtvliegtuigen en <font color=red><b>motoren</b></font> en het resultaat daarvan was angstaanjagend succesvol ."
"motor/noun/nrc20010301/48403"	-7.52935264076832	57.0824615911098	"De Zwitserse beurs bevestigt de trends : nieuwe auto's zijn groot , luxueus en functioneel , ze hebben een alternatieve <font color=red><b>motor</b></font> ( hybride , aardgas , extreem zuinige diesel , brandstofcel ) of de lol prevaleert ."	"De Zwitserse beurs bevestigt de trends : nieuwe auto's zijn groot , luxueus en functioneel , ze hebben een alternatieve <font color=red><b>motor</b></font> ( hybride , aardgas , extreem zuinige diesel , brandstofcel ) of de lol prevaleert ."
"motor/noun/nrc20010315/72505"	53.1463311759099	-45.8541038320275	"Afgezien daarvan , verdient ook uitleg wat een ( gebroken ) wielophanging heeft te maken met de kwaliteit van een <font color=red><b>motor</b></font> in een racewagen ."	"Afgezien daarvan , verdient ook uitleg wat een ( gebroken ) wielophanging heeft te maken met de kwaliteit van een <font color=red><b>motor</b></font> in een racewagen ."
"motor/noun/nrc20010501/10895"	-4.19647709352265	-69.0279918036715	"De Duitsers bepaalden dat weliswaar verkeer van rechts voorrang heeft , maar dat behalve trams voortaan ook auto's en <font color=red><b>motoren</b></font> zich daar op gelijkwaardige kruisingen niet aan hoeven te houden ."	"De Duitsers bepaalden dat weliswaar verkeer van rechts voorrang heeft , maar dat behalve trams voortaan ook auto's en <font color=red><b>motoren</b></font> zich daar op gelijkwaardige kruisingen niet aan hoeven te houden ."
"motor/noun/nrc20010713/68310"	47.5651329315835	11.8147125565498	"De <font color=red><b>motor</b></font> van bijna elk verhaal is het verlies van een geliefde , van een familielid , als literair middel om emoties te intensiveren ."	"De <font color=red><b>motor</b></font> van bijna elk verhaal is het verlies van een geliefde , van een familielid , als literair middel om emoties te intensiveren ."
"motor/noun/nrc20010811/16999"	-72.9960962281074	-49.9329397556497	"Daar wordt met gas onder hoge druk de neuskegel weggeschoten die de inlaat van de <font color=red><b>motor</b></font> tot dan toe afschermde ."	"Daar wordt met gas onder hoge druk de neuskegel weggeschoten die de inlaat van de <font color=red><b>motor</b></font> tot dan toe afschermde ."
"motor/noun/nrc20010818/39105"	-98.2431194485892	-47.7258614166832	"In het Westen hadden de toestellen geen schijn van kans : op het gebied van boordelektronica , <font color=red><b>motoren</b></font> en interieur liep Iljoesjin mijlenver achter ."	"In het Westen hadden de toestellen geen schijn van kans : op het gebied van boordelektronica , <font color=red><b>motoren</b></font> en interieur liep Iljoesjin mijlenver achter ."
"motor/noun/nrc20010901/17470"	3.62233636835387	34.3886744130114	"Een bijkomend voordeel is dat de <font color=red><b>motor</b></font> procenten zuiniger kan worden afgesteld , omdat de stikstofoxiden die de motor produceert iets omhoog mogen ."	"Een bijkomend voordeel is dat de <font color=red><b>motor</b></font> procenten zuiniger kan worden afgesteld , omdat de stikstofoxiden die de motor produceert iets omhoog mogen ."
"motor/noun/nrc20010901/78011"	-43.6444329457447	79.6423132625458	"Ontevredenheid is geen rem op , maar <font color=red><b>motor</b></font> van vooruitgang ."	"Ontevredenheid is geen rem op , maar <font color=red><b>motor</b></font> van vooruitgang ."
"motor/noun/nrc20010919/53466"	7.85470267315815	13.0059390198271	"Onmeisjesachtig sleutelt ze aan de <font color=red><b>motoren</b></font> van de meest moderne high-tech-auto's ."	"Onmeisjesachtig sleutelt ze aan de <font color=red><b>motoren</b></font> van de meest moderne high-tech-auto's ."
"motor/noun/nrc20011124/14257"	10.2910058143206	70.1710453034878	"Want om vlug te versnellen moet het toerental van de <font color=red><b>motor</b></font> hoog zijn , en bij veel toeren verspilt de motor veel brandstof ."	"Want om vlug te versnellen moet het toerental van de <font color=red><b>motor</b></font> hoog zijn , en bij veel toeren verspilt de motor veel brandstof ."
"motor/noun/nrc20011124/14267"	7.64273454909053	67.3935827323511	"Want om vlug te versnellen moet het toerental van de motor hoog zijn , en bij veel toeren verspilt de <font color=red><b>motor</b></font> veel brandstof ."	"Want om vlug te versnellen moet het toerental van de motor hoog zijn , en bij veel toeren verspilt de <font color=red><b>motor</b></font> veel brandstof ."
"motor/noun/nrc20011129/41006"	16.9372876087858	1.00311291642038	"Volgens het bureau van de statistiek is deze <font color=red><b>motor</b></font> van de Israëlische hightech dit jaar ten opzichte van vorig jaar 26 procent langzamer gaan draaien ."	"Volgens het bureau van de statistiek is deze <font color=red><b>motor</b></font> van de Israëlische hightech dit jaar ten opzichte van vorig jaar 26 procent langzamer gaan draaien ."
"motor/noun/nrc20011229/88975"	-36.7974878300934	84.1635876296131	"Door het aanleveren van kennis fungeerde wetenschap als <font color=red><b>motor</b></font> van de vooruitgang en hielp zij de noden van de mensheid te verlichten ."	"Door het aanleveren van kennis fungeerde wetenschap als <font color=red><b>motor</b></font> van de vooruitgang en hielp zij de noden van de mensheid te verlichten ."
"motor/noun/nrc20020119/4743"	-8.21879585806053	-3.7961245321788	"Zo wordt er bijvoorbeeld gewerkt aan een verbetering van de verbrandingskamers in de <font color=red><b>motoren</b></font> zodat het brandstofverbruik nog verder gereduceerd kan worden , wat weer ten goede komt van de uitstoot ."	"Zo wordt er bijvoorbeeld gewerkt aan een verbetering van de verbrandingskamers in de <font color=red><b>motoren</b></font> zodat het brandstofverbruik nog verder gereduceerd kan worden , wat weer ten goede komt van de uitstoot ."
"motor/noun/nrc20020323/62267"	-39.8968742912624	77.9979386489148	"Stom , want niet de volmaakte maar de onvolmaakte mens is de <font color=red><b>motor</b></font> van de vooruitgang ."	"Stom , want niet de volmaakte maar de onvolmaakte mens is de <font color=red><b>motor</b></font> van de vooruitgang ."
"motor/noun/nrc20020427/62438"	36.5592206265617	-32.4525525266223	"Hij moet op zijn <font color=red><b>motor</b></font> zo snel hij kan naar de Koning Rama IV Laan scheuren ."	"Hij moet op zijn <font color=red><b>motor</b></font> zo snel hij kan naar de Koning Rama IV Laan scheuren ."
"motor/noun/nrc20020503/18346"	-8.92689425321712	-53.7687146299831	"Shell en Daimler-Benz tekenden in 1998 een contract voor de ontwikkeling van een auto met elektrische <font color=red><b>motor</b></font> , met waterstof als energiebron ."	"Shell en Daimler-Benz tekenden in 1998 een contract voor de ontwikkeling van een auto met elektrische <font color=red><b>motor</b></font> , met waterstof als energiebron ."
"motor/noun/nrc20020610/21814"	21.024734579077	50.1295092476204	"Alleen dankzij schone <font color=red><b>motoren</b></font> en minder vervuiling door industrie en andere wegen wordt de norm gehaald , zeggen onderzoekers ."	"Alleen dankzij schone <font color=red><b>motoren</b></font> en minder vervuiling door industrie en andere wegen wordt de norm gehaald , zeggen onderzoekers ."
"motor/noun/nrc20020826/596"	31.2955461705894	-30.1694129884617	"" We praten over <font color=red><b>motoren</b></font> , altijd . ""	"" We praten over <font color=red><b>motoren</b></font> , altijd . ""
"motor/noun/nrc20020928/25031"	-45.1690956181914	-3.8771200244703	"De onafhankelijkheid van plaats is niet de enige <font color=red><b>motor</b></font> achter de ontwikkeling van e-learning ."	"De onafhankelijkheid van plaats is niet de enige <font color=red><b>motor</b></font> achter de ontwikkeling van e-learning ."
"motor/noun/nrc20030602/49088"	37.4367645748146	29.1324238024375	"Het filter achter de <font color=red><b>motor</b></font> - in elke stofzuiger aanwezig om het gruis van de koolborstels op te vangen - moet nu één à twee keer per jaar worden vervangen ."	"Het filter achter de <font color=red><b>motor</b></font> - in elke stofzuiger aanwezig om het gruis van de koolborstels op te vangen - moet nu één à twee keer per jaar worden vervangen ."
"motor/noun/nrc20030606/62022"	31.8508107286153	92.7367442218144	"De <font color=red><b>motor</b></font> is er trillingsarm en zeer stil door geworden , stationair draaien is alleen maar via de toerenteller te constateren en vaak vergat ik de zesde versnelling te gebruiken door het ontbreken van opjuttende motorgeluiden ."	"De <font color=red><b>motor</b></font> is er trillingsarm en zeer stil door geworden , stationair draaien is alleen maar via de toerenteller te constateren en vaak vergat ik de zesde versnelling te gebruiken door het ontbreken van opjuttende motorgeluiden ."
"motor/noun/nrc20030906/8568"	-11.3424363892425	-30.8467982686303	"Eerst rende hij me achterna , maar zijn <font color=red><b>motor</b></font> stond niet op slot . ""	"Eerst rende hij me achterna , maar zijn <font color=red><b>motor</b></font> stond niet op slot . ""
"motor/noun/nrc20031011/91742"	-72.5349550769292	35.3883201456719	"` ` De <font color=red><b>motor</b></font> kan op van alles draaien : diesel , methaan uit afval , zelfs waterstof " , begint Archer voordelen op te sommen ."	"` ` De <font color=red><b>motor</b></font> kan op van alles draaien : diesel , methaan uit afval , zelfs waterstof " , begint Archer voordelen op te sommen ."
"motor/noun/nrc20031211/54616"	-41.1125959180389	81.0375125994447	"Daardoor kan de <font color=red><b>motor</b></font> van de wetenschappelijke vooruitgang , kritiek , niet meer optimaal werken ."	"Daardoor kan de <font color=red><b>motor</b></font> van de wetenschappelijke vooruitgang , kritiek , niet meer optimaal werken ."
"motor/noun/nrc20040206/57535"	41.29508734613	-77.8388318760406	"Met twee <font color=red><b>motoren</b></font> is een hybride voertuig echter zwaarder dan een conventionele auto , en ook duurder ."	"Met twee <font color=red><b>motoren</b></font> is een hybride voertuig echter zwaarder dan een conventionele auto , en ook duurder ."
"motor/noun/nrc20040206/58734"	68.6043393799086	31.1472865665164	"Toyota investeert zwaar in de hybride-auto - zoals het ook in de brandstofcel investeert die moet leiden tot <font color=red><b>motoren</b></font> zonder enige schadelijke uitstoot , maar die afhankelijk is van een goed distributiesysteem voor waterstof ."	"Toyota investeert zwaar in de hybride-auto - zoals het ook in de brandstofcel investeert die moet leiden tot <font color=red><b>motoren</b></font> zonder enige schadelijke uitstoot , maar die afhankelijk is van een goed distributiesysteem voor waterstof ."
"motor/noun/nrc20040311/51327"	31.4170047095587	-43.9044620529835	"Zie de levering van die Duitse <font color=red><b>motoren</b></font> en dat andere Europese materieel dat de laatste jaren in China is opgedoken , zoals een Italiaans tankkanon ."	"Zie de levering van die Duitse <font color=red><b>motoren</b></font> en dat andere Europese materieel dat de laatste jaren in China is opgedoken , zoals een Italiaans tankkanon ."
"motor/noun/nrc20040403/44707"	57.1090765121699	-11.3328850527073	"Een " superauto " met een twaalfcilinder <font color=red><b>motor</b></font> en Formule I-flippers aan het stuur om te schakelen ."	"Een " superauto " met een twaalfcilinder <font color=red><b>motor</b></font> en Formule I-flippers aan het stuur om te schakelen ."
"motor/noun/nrc20040505/1892"	92.3372334491055	27.5054663282851	"Familiebedrijven zijn de <font color=red><b>motor</b></font> van de economie , maar politiek en overheid hebben dat nog steeds niet begrepen en strooien voortdurend zand in die motor in plaats van hem te smeren , meent Theo Compernolle ."	"Familiebedrijven zijn de <font color=red><b>motor</b></font> van de economie , maar politiek en overheid hebben dat nog steeds niet begrepen en strooien voortdurend zand in die motor in plaats van hem te smeren , meent Theo Compernolle ."
