token	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text	LeNC44.L1LLRx5.maxW	LeNC77.L1LLR.maxW	LeNC44.L1LLR.maxW	LeNC77.L1LLRx5.maxW	LeNC44.ppmi.maxW	LeNC77.ppmi.maxW
motor/noun/DM_20040917_01/22323	b	-1.30626332465	-1.03781944075	1.53930364071	-0.406498570052	1.23489250506	-2.13728648689	-0.546567913507	-1.21137342991	3.47856652695	-1.84495013203	4.59381996476	-4.44370407034	"De Vlaamse liberalen zijn de grote <font color=""red"">motor</font> achter een niet-bindend referendum over de Europese grondwet ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/trouw20000429/46168	b	3.28261783668	-1.87879366841	2.91586405687	1.05485652993	-3.01115970518	-0.255680771705	-2.17896815434	0.294822379762	0.418160053274	-0.794973175736	4.57391705982	1.04807339417	"En Jeltsin is de man aan wie de Russen het allemaal te danken hebben : de <font color=""red"">motor</font> , het brein , de uitvoerder en het gezicht van de tweede Russische revolutie ."	9.52	7.67	7.91	9.28	0.55	0.45
motor/noun/nrc20010918/50440	b	2.34032346123	-2.21275781077	2.35700156243	1.19485060734	-2.80652679708	-0.134130247003	-1.23977529831	-0.355239609794	-1.94462462323	-2.81539652729	6.05614213657	5.14733128583	"Hij acht die onmisbaar om het consumentenvertrouwen , de <font color=""red"">motor</font> van de economie , op peil te houden en heeft om die reden ook de renteverlaging van de Europese Centrale Bank toegejuicht ."	9.52	7.67	7.91	9.28	1.96	1.75
motor/noun/DM_20050701_01/17043	b	1.29014795814	-0.0579376868673	0.905959065336	0.986489116006	-0.546196050123	0.495979315101	0.123258286534	-0.0533451003948	-0.680014044331	-0.977908560235	3.21037981814	2.56351499023	"Onderwijsschepen Robert Voorhamme ( SP.A ) meent dat de komst van de nieuwe hogeschoolcampus een <font color=""red"">motor</font> kan zijn voor andere ontwikkelingen op en rond het Spoor Noord ."	9.52	7.67	7.91	9.28	1.68	1.44
motor/noun/trouw20040524/16430	b	-0.380666219138	-0.173025067916	0.391369682826	-0.20447211139	0.448887276738	-1.05365570991	0.247665936428	0.916438166028	0.596225051712	-1.53758325542	2.34659743573	-0.169275058146	"In de zestiende minuut gaf hij Utrechts <font color=""red"">motor</font> op het middenveld De Jong een flauwe gele kaart voor te snel inlopen bij een Twentse vrije trap ."	9.52	7.67	7.91	9.28	0.99	0.43
motor/noun/vk19970908/29172	b	2.26878561622	-5.89092933593	5.11974581171	-0.492285870252	-4.23629286903	-4.01148290783	-4.54004697638	-0.039330698825	4.94440712007	-2.46033196943	4.76666342942	-7.18599211206	"De vulkanische miljonairsvrouw Janna Angelopoulos , de <font color=""red"">motor</font> achter de kandidatuur van Athene ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/parool20020426/46566	b	-0.183552760376	-0.191618260568	0.669261713029	0.956411361809	0.492549837476	-0.199116179933	0.268602527686	-0.407498084333	0.559760228652	-0.0739924740877	1.37123125749	0.53513124966	"Ik kon een verhaal vertellen waarin zo'n hond de <font color=""red"">motor</font> was ."	9.52	7.67	7.91	9.28	0.56	0.43
motor/noun/volkskrant19991030/7013	b	2.84251511444	-1.25139429769	1.94164882732	1.71300430852	-2.21199351632	0.831137466562	-1.04844652574	-0.827181271721	-1.64745128916	-2.2110109972	5.19794038597	3.96750909909	"Hij had het over politici die aan het hoofd staan van de enige mogendheid ter wereld die in staat is haar macht over de hele aardbol te doen gelden en fungeert als economische en technologische <font color=""red"">motor</font> van de wereld ."	9.52	7.67	7.91	9.28	2.26	1.81
motor/noun/nrc20020103/13070	b	-1.11383518158	-3.009467245	3.24890970024	-0.0986067201513	-0.514685272406	-3.68401041167	-1.91331761505	-1.42944056939	3.92448657986	-2.19690768547	4.53435372917	-5.13033257861	"Jan Nagel , de grote <font color=""red"">motor</font> achter Leefbaar Nederland , krijgt tien vragen voorgelegd die zijn geselecteerd uit vragen van internetters en de luisteraars naar de radioprogramma's Arbeidsvitaminen , Brood & spelen , Schiffers.fm en 1 op middag ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/ad20040524/12494	b	5.72185591697	-3.74279854453	4.97922637634	1.85541210526	-6.0559050103	-2.45080472088	-3.97187069108	1.42979430628	-2.69648602507	-1.89460083675	3.48321283459	5.22169427237	"Hoe hard de groei kan worden afgeremd zonder dat de <font color=""red"">motor</font> afslaat , weet niemand ."	9.52	7.67	7.91	9.28	4.33	3.91
motor/noun/NB_20021003_01/167948	b	2.11888133731	-3.67620147819	3.32262830906	1.0289973281	-3.73222494387	-1.20650028525	-2.33024318124	-0.451523606099	0.129814514788	-1.44427500679	3.67382830437	0.680572156112	"Punjab , de <font color=""red"">motor</font> van Pakistan , leek de rust zelve ."	9.52	7.67	7.91	9.28	0.71	0.45
motor/noun/NB_20030423_01/81170	b	3.96603509702	-4.72663163211	5.32291914772	2.61918772554	-5.81306639406	-1.32108565829	-3.92529673584	-1.54726285191	-3.80114094426	-2.91816133521	7.1258366172	6.70541762525	"Sputtert de economische <font color=""red"">motor</font> , dan worden jonge werknemers als eerste gedumpt ."	9.52	7.67	7.91	9.28	6.6	6.19
motor/noun/DT_20040211_01/56298	b	3.08505458105	-0.827719312707	1.75467483869	2.23279266338	-2.41445857666	1.35240813399	-0.799974637265	-1.27717088532	-1.74217291102	-1.39881932543	3.52898987304	3.95169184547	"De president wil zijn land zien uitgroeien tot ' een oase van vrede , een model voor de democratie en een <font color=""red"">motor</font> van de economische en sociale ontwikkeling in Centraal-Afrika , om niet te zeggen in heel Afrika ' ."	9.52	7.67	7.91	9.28	2.26	1.81
motor/noun/LN_20051209_02/27958	b	2.56969381845	-1.71612336085	1.76976294052	2.53865711542	-2.45141450828	-0.238671466961	-0.0320084397048	-1.67534442395	-1.15741493104	-0.527789318051	2.83082890189	2.94176883575	"Onze economie zal volgend jaar niet op volle kracht draaien omdat de export voorheen de <font color=""red"">motor</font> van onze groei wat achterblijft ."	9.52	7.67	7.91	9.28	2.92	2.7
motor/noun/ad20010908/27979	b	1.37293529263	-5.44406861165	4.16853022495	-0.601776774532	-3.26277230075	-4.23208545057	-3.40401521101	0.196452005497	4.33527522756	-2.02565173041	4.80905137809	-4.7455890184	"Zeker niet Piet Kranenberg ( 83 ) , destijds de <font color=""red"">motor</font> achter het behoud van het sportmonument ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/NB_20030528_01/53165	b	0.443310277054	-5.0088103597	3.81640026563	2.34016707924	-4.38312426182	-2.7388906349	-2.08707421563	-2.0782565188	-4.30380401071	-3.41660133558	8.26225652293	5.8446077317	"Roel Verstraeten wordt streekmanager net op het moment dat de economische <font color=""red"">motor</font> sputtert ."	9.52	7.67	7.91	9.28	6.6	6.19
motor/noun/LN_20030303_01/141732	b	-0.00364923034176	-0.652029859737	1.31228822745	1.19959878383	-0.191341593505	-0.672723180893	-0.225682349078	-0.249162036817	0.823461138956	-0.228259664973	1.71348849711	-0.368027290874	"In de slotfase moest de <font color=""red"">motor</font> constant à bloc ."	9.52	7.67	7.91	9.28	0.75	0.97
motor/noun/NB_20031005_01/8280	b	1.85280508687	-1.39581793247	1.741792567	1.69749230267	-2.02225479164	0.124749082472	-0.531842577879	-0.880710752161	-5.37605281625	-3.47463213528	9.31537003576	7.96838056579	"Met een beetje overdrijving kan je de staat omschrijven als de <font color=""red"">motor</font> van de wereldeconomie ."	9.52	7.67	7.91	9.28	6.6	6.19
motor/noun/NB_20030401_01/137507	b	0.748883713466	-0.56913125548	1.03987388583	0.743305977519	-0.494811281713	-0.0982857775441	-0.172213955525	0.0297824051235	0.598849375165	-0.17647499733	1.65309981533	0.335912647013	"Tony De Rycke speelde als vervanger van de geblesseerde Dirk Verdonck een secure wedstrijd als libero , terwijl Steven Cauwels nog maar eens de <font color=""red"">motor</font> van de ploeg was ."	9.52	7.67	7.91	9.28	0.55	0.54
motor/noun/NB_20020622_01/68785	b	0.017693932769	-2.09273828676	2.2859405476	0.117074065388	-0.624108843783	-2.25973967203	-1.27730150024	0.137573015858	2.92645511149	-1.51331025147	3.99949247204	-3.70959726357	"Zijn vereniging is de <font color=""red"">motor</font> achter de lokale kermis die in het weekend wordt gevierd en waarvan het trefpunt een in Kluizendorp opgetrokken feesttent is ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/NB_20011001_01/40129	b	5.03205742544	-1.13892176351	4.41513885824	1.6315592157	-3.78020689175	-2.6778478266	-3.25051173728	2.19878161351	-6.64811915255	-2.72145415028	8.33864450104	-10.579188573	"Daarna sputterde de Brugse <font color=""red"">motor</font> en herpakte de kustploeg zich ."	9.52	7.67	7.91	9.28	6.6	6.19
motor/noun/NB_20020801_01/69105	b	5.57184504985	-3.27518624711	4.19542970797	3.19358599424	-5.79374352498	0.20593726274	-3.24804701889	-2.50102477919	-3.67278241411	-3.33990435537	8.26430003621	6.44054636986	""" De ontmoedigende cijfers bewijzen dat de economische <font color=""red"">motor</font> nog steeds sputtert en dat zowel de consumenten als de bedrijfsleiders weinig vertrouwen hebben in de toekomst ."	9.52	7.67	7.91	9.28	6.6	6.19
motor/noun/NB_20011116_01/130064	b	3.76251295973	2.33250884023	-0.944569013567	2.94006444005	0.0480866055074	3.91426566632	-1.26658679103	3.54538888246	0.595889513186	-0.591443330907	1.91883798801	0.89947502075	"Rode Duivels met Brugse <font color=""red"">motor</font>"	9.52	7.67	7.91	9.28	0.84	0.62
motor/noun/NB_20020104_01/149384	b	-7.89237955955	-3.03189076564	-5.07613677443	3.56068697465	6.39805902975	-6.53590543012	2.13677792463	-5.61305321803	2.27023036455	-2.57882187775	5.13098383567	-2.12720130957	"Zijn <font color=""red"">motor</font> is super , maar blijkbaar wil zijn gestel niet altijd mee ."	6.95	5.24	5.35	6.85	0.75	0.53
motor/noun/NB_20040705_01/3815	b	-16.4935988522	-1.06567651219	-11.1583249581	-7.08026316074	12.3446648105	-10.4906680852	12.4936650358	2.52862657116	0.629547106602	-5.97511163647	8.28536204919	-0.772254645263	"Motivatie : onvermoeibare <font color=""red"">motor</font> op het middenveld ."	6.74	4.79	5.14	6.39	0.99	0.48
motor/noun/LN_20001110_01/133359	b	-4.56347671536	-4.9954411856	4.08558428939	4.31177951943	0.680862734355	-7.00465572153	-1.86968452043	-4.16155939444	2.22577581751	-4.1875646691	7.43147461466	-0.733455512531	""" Door altijd goed bezig te zijn , valt je <font color=""red"">motor</font> niet stil "" , weet de jarige ."	9.52	7.67	7.91	9.28	4.39	4.09
motor/noun/parool20040723/13530	c	0.73996045284	0.890117530394	0.142240277748	-0.0506379329998	0.556229539414	0.631548035641	0.673651776218	1.21728466286	0.735137258374	1.7571689778	-1.65370434791	0.28582691917	"De dader , die vanaf een motor schoot , en de bestuurder van de <font color=""red"">motor</font> gingen er vervolgens vandoor en waren vanmorgen nog spoorloos ."	9.52	7.67	7.91	9.28	3.27	3.66
motor/noun/NB_20021125_01/95958	c	-6.41918388327	-3.25201900603	1.34042346493	6.23851654637	7.19618368622	-4.25503079243	-0.703790981075	-5.17828163163	6.6845946241	6.72010036209	-14.3674648147	1.4603034472	"De motorfreak die binnenkort met The Demon rondtoert , betaalt 50.000 euro voor zijn opvallende <font color=""red"">motor</font> ."	6.95	5.0	5.35	6.6	3.53	3.15
motor/noun/parool20040612/27057	c	-2.81264913479	2.72420696827	-1.51613598426	-1.8286944594	4.15017283018	-0.755537247468	1.72545081993	2.97466503238	1.51075915383	0.47499156421	0.483925301409	-1.2187086197	"In december 2002 werd hij neergeschoten voor zijn toenmalige woning in Buitenveldert door twee mannen op een <font color=""red"">motor</font> ."	8.26	6.6	6.65	8.21	0.81	0.83
motor/noun/parool20040529/59670	c	-0.286565446351	0.460431725134	0.256123348801	-0.00866545023234	1.09649637767	-0.173935613747	0.34253992704	0.815697978157	1.79719505887	1.00080392807	-0.291308792732	-1.38317111687	""" De liefde voor de <font color=""red"">motor</font> is daarna sterk verminderd ."	9.52	7.67	7.91	9.28	2.34	2.2
motor/noun/DT_20040817_01/30391	c	-3.53359754682	4.16600723788	-2.34068571846	-1.81400402429	5.31312745154	-0.421722241893	2.33673771334	3.48409602372	3.13402453412	0.226529923107	0.910537933435	-2.2160010087	"Daar schoten onbekenden vanop een voorbijrijdende <font color=""red"">motor</font> op een rij wachtende kiezers ."	8.26	6.6	6.65	8.21	1.37	0.81
motor/noun/trouw20000209/47293	c	2.80635232765	-0.270498928783	1.42362488103	-1.79070373227	-2.05643174506	0.23167153624	-0.668917704666	2.45154032433	2.18337216081	2.28888369127	-2.48286863741	-2.07913152167	"In plaats van de auto gebruiken zij daarom de <font color=""red"">motor</font> voor het woon-werkverkeer ."	9.52	7.67	7.91	9.28	2.53	2.35
motor/noun/BL_20051213_01/4072	c	-1.15957531692	11.1808940512	-2.55280050763	-6.3367138503	11.1293966309	-1.0462038991	2.95353202078	7.2592477454	4.40778910164	3.54992232093	-2.81221259918	-4.51827334708	"voor illegale opslag vuurwerkDieven stelen <font color=""red"">motoren</font>"	5.85	4.27	4.26	5.87	1.61	1.35
motor/noun/parool20020516/39865	c	-0.904320956105	3.21729933828	-0.534209193226	-1.56558609012	3.19300851085	0.432815172413	1.16915974993	2.79371046358	3.38307158672	2.53939278075	-3.27688429738	-4.10770115658	"De Coentunnel is gisteravond afgesloten na een frontale botsing tussen een <font color=""red"">motor</font> en een auto in de westbuis ."	9.52	7.67	7.91	9.28	2.53	2.35
motor/noun/LN_20050801_01/68940	c	1.33396517747	1.60502966562	0.316717006235	-1.18198582326	0.655040215161	0.44115725784	0.45583593411	2.36039160541	3.22601243948	2.63074730382	-3.39797052958	-4.28993103336	"Op het kruispunt van de Sparrenweg en de Gerhagenstraat botsten gisterochtend een <font color=""red"">motor</font> en een wagen ."	9.52	7.67	7.91	9.28	4.3	4.03
motor/noun/NB_20030222_01/97769	c	-0.638192507139	1.74389153522	-0.217366053682	-0.666517781125	1.90403984674	0.12511953562	0.872084290902	1.73214030368	2.82420777389	0.876091513727	-0.250441022367	-3.72575814601	"Door een harde windvlaag raakte de 50-jarige Hasselhoff de controle over de <font color=""red"">motor</font> kwijt en knalde hij op een stoeprand ."	9.52	7.67	7.91	9.28	2.13	2.13
motor/noun/DM_19990313_01/2619	c	0.199241655427	-3.96549790184	3.12655714421	1.94152299784	-2.34819105487	-2.8637436148	-1.92550850738	-2.00593978632	0.491279026373	-3.30205616359	5.94484836972	3.14916045683	"Ik bestuurde de <font color=""red"">motor</font> ."	9.52	7.67	7.91	9.28	1.92	1.74
motor/noun/LN_20050820_01/56015	c	-1.48497811157	-2.82047096845	2.47574877006	-1.35142751881	0.164348569902	-3.47327231494	-2.36812576086	2.05898358954	3.39918872022	0.176224089445	0.749591379705	-3.31128836357	"In de Ommegangstraat zette de politieman zijn <font color=""red"">motor</font> dwars over de weg ."	9.52	7.67	7.91	9.28	2.05	1.67
motor/noun/BL_20050824_01/33031	c	1.33054333561	5.14568109357	-2.29504354816	-1.2552557392	3.25569000518	4.12621894188	2.37710034139	2.66690984753	2.46064343121	2.77502799717	-2.69450245009	-2.45398863133	"Hij houdt erg veel van kaartjes met auto's en <font color=""red"">motoren</font> ."	8.73	7.4	7.12	9.01	2.53	2.35
motor/noun/trouw20031205/9064	c	0.09691310018	1.0585871538	-0.059564394777	0.749274433622	1.07982316171	0.684587257002	0.972624976373	0.00239791635568	0.590237641279	0.191364726366	1.4056383462	0.432856757781	"Stel dat je net een <font color=""red"">motor</font> hebt gekocht en de dollar blijft een tijdje dalen ."	9.52	7.67	7.91	9.28	1.03	0.87
motor/noun/LN_20050908_01/188741	c	1.58868807946	-2.32860319229	2.68214591839	0.729485739131	-2.32676405652	-1.09444878493	-1.77777499193	-0.028946908027	2.24442124095	-0.116031972732	0.683485068582	-2.396824071	"Er zijn demonstraties van de cavalerie , sproeiwagen , <font color=""red"">motoren</font> in actie , recherchetechnieken , behendigheidspiste voor fietsers , honden , politiemobiel ..."	9.52	7.67	7.91	9.28	0.92	0.74
motor/noun/NB_20000803_01/32803	c	2.27413886589	0.347211553143	1.02268511027	-0.310039519542	-0.976280683126	1.03724112209	-0.644222002473	1.21200398732	0.598842238578	3.71666194364	-4.64996017761	0.246944471184	"De <font color=""red"">motor</font> was van een Ford-werknemer ."	9.52	7.67	7.91	9.28	3.29	3.44
motor/noun/NB_20000901_01/81711	c	-0.77624637981	0.646210576795	-0.219433643575	0.115537986945	1.68753073086	-0.00199018682472	0.977430574147	0.569520489428	0.283588016273	1.85475588702	-2.04642076832	0.9296102993	"Wat de caféracer zo anders maakte dan een gewone <font color=""red"">motor</font> , was dat elke motor zijn eigen persoonlijkheid had ."	9.52	7.67	7.91	9.28	3.27	3.66
motor/noun/NB_20010224_01/166962	c	0.730802732498	0.781673395679	0.255480229588	0.731564180378	0.146329328751	0.888179259872	0.67576851597	-0.0824942141629	0.1568841238	-0.157027774757	1.93672504514	1.01708571144	"Als je slaagt in een opdracht , krijg je er een nieuw personage of een nieuwe <font color=""red"">motor</font> bij ."	9.52	7.67	7.91	9.28	0.96	0.7
motor/noun/NB_19991201_01/78263	c	-1.91432723347	0.748649875438	-0.509697297335	1.96913457925	1.23705892504	2.65837965955	1.7951382767	-0.897790707335	2.11729333035	4.04102047205	-5.21356506435	-1.5447930179	"Want meestal wordt er in de winter niet zo vaak met de <font color=""red"">motors</font> rondgetoerd ."	9.52	7.67	7.91	9.28	3.53	3.15
motor/noun/NB_19990929_01/41364	c	0.143551484558	1.27569848447	-0.185326333014	1.00249166549	1.23896389857	1.22070576923	0.910185663822	0.0625542232019	0.779736102146	0.184985285849	1.00366763418	0.244212206592	"De toestand van het wegdek tot bij de achteringang was zo slecht dat de begeleidende rijkswachters met de <font color=""red"">motor</font> een omweg maakten uit vrees voor een modderbad ."	9.52	7.67	7.91	9.28	0.84	0.62
motor/noun/NB_19990616_01/115870	c	-2.3459138949	6.28602118915	-2.55218711133	-2.86718739913	6.72963372424	1.89982882862	2.79638512328	4.50384660313	3.73398198036	3.0905560759	-3.42035896443	-4.46671402334	"Op de Muisvenstraat botsten maandag om 17.45 uur een auto en een <font color=""red"">motor</font> ."	8.73	7.4	7.12	9.01	2.53	2.35
motor/noun/NB_20010825_01/178252	c	1.44211130351	-2.65227994792	2.77970859851	0.688917339224	-2.51178646617	-1.15497860114	-2.17113457497	0.204495765362	0.780968491196	4.83800331845	4.62093232425	6.41735023636	"Bijna geen enkele van de door de exposanten geshowde <font color=""red"">motoren</font> is daarom identiek . """	9.52	7.67	7.91	9.28	2.31	2.06
motor/noun/volkskrant20001109/46182	c	-0.101198964971	3.35859254273	-1.21680636106	-0.862522591011	1.88434525195	2.57995084321	2.14197377559	2.32318798378	1.90910195186	1.32332936081	-1.04172910768	-2.01782727352	"Herman Brusselmans : ' Wat ik doe als ik een mindere dag heb : stoppen met schrijven , of er niet eens mede beginnen , en andere dingen doen : de tuin omspitten , prei planten , op de <font color=""red"">motor</font> met 200 km per uur door Vlaanderen scheuren , koffie verkeerd drinken en naar de meisjes kijken . '"	9.52	7.67	7.91	9.28	1.98	1.98
motor/noun/volkskrant20000826/51863	c	-1.38637466898	3.0873029379	-1.50993411755	-0.548967819109	2.94912915925	1.26736081923	2.27563888952	1.93472362201	3.91193193292	3.2517799648	-4.46258953953	-4.4575315917	"( De dikke Van Dale is een uitgever met een bakfiets , Grote Koerkamp rijdt op een <font color=""red"">motor</font> in de twaalfhonderd cc-klasse met zes zijspannen . )"	9.52	7.67	7.91	9.28	5.1	4.82
motor/noun/BL_20010804_01/21222	c	1.20516352859	1.13587665097	-0.13084275579	1.06427755862	0.361152530916	1.45570944232	1.04504938473	0.120157704874	-1.48360417449	0.928371626859	-0.499299094832	4.54623228473	"Maar voor motorrijders die met twee rustig willen genieten met veel comfort en een handelbare <font color=""red"">motor</font> ."	9.52	7.67	7.91	9.28	3.11	3.1
motor/noun/NB_19990116_01/193173	c	1.37176376879	7.32258960134	-3.00673331847	-3.55554827994	5.14167119593	5.59210969192	3.09607189225	4.59789279686	4.78935990478	4.23922746495	-5.35652531588	-4.30447938527	"Alle <font color=""red"">motoren</font> zonder beperking"	4.98	3.35	3.4	4.93	0.61	0.53
motor/noun/vk19970609/43943	c	2.68786469125	-3.6140806636	2.91385073716	-1.51703648436	0.47955943424	-4.01641274961	-2.34552174946	2.4699248485	1.7108568441	1.45132577639	1.60986441713	-3.54423280495	"Bij de lichtste <font color=""red"">motoren</font> ging de overwinning naar de Italiaan Valentino Rossi ( Aprilia ) ."	9.52	7.67	7.91	9.28	1.68	3.66
motor/noun/LN_20051124_01/60816	c	-0.691867784774	2.12689184556	-0.535259544908	-1.02084891204	2.34604904418	0.261740613839	1.06895717204	2.29791312802	2.21882334076	1.0991198413	-0.658266995075	-2.51304461148	"Gisteren hebben twee politie- inspecteurs op de <font color=""red"">motor</font> chauffeurs achter het stuur van een truck met oplegger uit het verkeer genomen om hun lading te laten wegen op de weegbrug aan de Universiteitslaan in Genk ."	9.52	7.67	7.91	9.28	2.85	2.48
motor/noun/BL_20021203_01/744	c	1.96592572138	1.3883500503	0.0234033430263	1.71398158582	0.0310775879579	2.45781276943	1.06241381035	-0.588361235348	0.0396652434261	-0.430855540347	1.79133446429	1.07928909306	"De rechter zal later beslissen welke boete ze krijgen en wat er gaat gebeuren met de <font color=""red"">motoren</font> ."	9.52	7.67	7.91	9.28	0.84	0.62
motor/noun/BL_20030226_01/5674	c	-1.12109526974	3.0420849499	-0.990047422419	-0.998166275765	3.22645582067	1.03126206773	1.52237906634	2.14163002867	2.77806114133	2.43501635758	-2.66290579676	-3.26982639142	" <font color=""red"">motor</font>"	9.52	7.67	7.91	9.28	2.53	2.69
motor/noun/BL_20030505_01/471	c	-11.1441806105	7.39601885813	-3.08380556065	-7.52214388557	13.8438741461	5.22553459845	1.40899138465	8.74973229261	6.22987346344	3.66749519435	-5.1351089056	-6.67552611103	" <font color=""red"">motor</font>"	7.08	6.54	5.48	8.15	3.35	3.71
motor/noun/LN_20050924_01/168736	c	0.340110790087	2.37414424667	0.501538510568	1.89508772649	1.85565581561	-1.02256958847	1.51180668972	-0.827381891394	2.15539050491	0.128690651247	0.32711320631	-0.273116524172	"Het frame , dat meteen ook dienst doet als benzinereservoir , loopt breed en knap geïntegreerd doorheen de <font color=""red"">motor</font> terwijl de uitlaat heel mooi onderaan zit weggewerkt ."	9.52	7.67	7.91	9.28	3.95	3.95
motor/noun/NB_20021123_01/174496	c	-3.26412351388	-0.302281518236	0.946588020494	-2.71314243442	2.10566600346	-3.1886987364	-0.54984924053	3.43756273723	2.44686243941	1.10644105778	-0.57227497941	-3.22777222255	"Je moet even bijsturen om te voorkomen dat de Buell te breed uit de bocht gaat en in de bocht geldt een absoluut verbod om de stevig uit de kluiten gewassen voorrem aan de knijpen , op straffe dat de <font color=""red"">motor</font> meteen weer rechtop gaat rijden ."	9.52	7.67	7.91	9.28	2.34	2.2
motor/noun/parool20010908/57727	c	2.40839364267	2.35235362251	-0.955944851912	1.75273970986	-0.216982416816	3.20544239565	1.9733727802	-0.239503765384	-2.90258928236	2.98272596724	-3.1301036458	5.43138061003	"Wim heeft moeten leren lassen om niet voor elk wissewasje naar de werf te hoeven , zoals hij na twaalf jaar ook aardig met de <font color=""red"">motor</font> overweg kan - een wat lawaaierige 18 pk diesel van Sabb ."	9.52	7.72	7.91	9.32	4.71	4.61
motor/noun/DM_20000929_01/28358	c	1.16886652331	0.120025009722	0.384295878244	2.68887366215	-1.08540679427	2.7662378242	0.984545807497	-1.56430819333	-3.2743748843	2.75249371387	-2.30119580368	6.20942580966	"De <font color=""red"">motor</font> weegt amper 185 kg en is goed voor 144 pk ."	9.52	7.72	7.91	9.32	4.71	4.61
motor/noun/parool20001221/24154	c	1.91407403739	-3.45731751168	3.68327294446	0.971610977513	-3.17888889751	-1.6628125115	-3.03211633665	-0.495842119084	4.20586404513	-6.23705928558	10.9005661835	-11.7342978679	""" De Hells Angels hebben hele mooie <font color=""red"">motoren</font> , "" was alles wat Lebbis over de begrafenis van Sam K. kwijt wilde ."	9.52	7.67	7.91	9.28	2.13	3.04
motor/noun/nrc19990416/87501	c	-1.40373265534	0.22369300543	0.368880457763	-0.361100613458	1.48266238832	-0.888559849297	0.113690815184	1.27035805873	3.45912973355	0.964053085558	-0.685909694781	-4.45873195405	"Zijn 34-jarige broer , die de <font color=""red"">motor</font> bestuurde , ligt gewond in het ziekenhuis ."	9.52	7.67	7.91	9.28	3.17	2.91
motor/noun/LN_20010505_01/93692	c	0.139153641383	-1.04785635195	1.48528452145	0.852649539001	-0.27410947504	-0.927427607591	-0.53513560009	-0.0824583757598	2.0835867832	0.374453714186	-0.0396009357291	-2.60972404816	"Bij het achteruitrijden had deze de <font color=""red"">motor</font> niet opgemerkt en was er overgereden ."	9.52	7.67	7.91	9.28	1.77	1.77
motor/noun/ad20041230/43329	c	-1.18920488249	7.16020390504	-3.6811530576	-2.65211090705	6.13182753985	4.1593512869	3.98728659455	4.38122396874	2.43175209716	2.8878344406	-3.83385527464	-2.63674457284	"Poederzand dat met een stofwolk een <font color=""red"">motor</font> of auto helemaal omhult ."	8.73	7.4	7.12	9.01	2.53	2.35
motor/noun/DS_20040204_01/12908	c	0.351071242601	0.271557801793	0.769432435776	-0.165529898276	0.148392862532	-0.145283678981	-0.230950820253	1.32553645559	1.81704303598	-0.279850757837	1.44879316362	-1.65871754403	"Bij de dalers horen het aantal autodiefstallen , <font color=""red"">motoren</font> , handtasdiefstallen , winkeldiefstallen , holdups , diefstallen uit een voertuig ."	9.52	7.67	7.91	9.28	0.75	0.66
motor/noun/ad20040922/44166	c	-0.225878612523	2.22883338606	-0.793877763437	0.0457412188524	2.09154954896	1.02137515749	1.51456862339	1.3077510149	2.87732904556	1.69387080215	-1.80738767925	-3.96022529117	"Over het bouwterrein kwamen harde windstoten , waardoor hij de macht over het stuur verloor en met zijn <font color=""red"">motor</font> tegen de vangrail viel ."	9.52	7.67	7.91	9.28	2.26	2.26
motor/noun/DS_20050104_01/34123	c	1.99226311375	-0.68318670939	1.55659504551	-1.59607620272	-0.981320143628	-1.55415025987	-0.788935786254	2.20730098657	2.82423940988	2.64095847111	-3.23435132751	-3.19137162242	"Mist in Marokko deed de organisatie van de Dakar-rally beslissen de chronorit voor <font color=""red"">motoren</font> af te gelasten , maar bij de auto's werd het dankzij de Amerikaan Robby Gordon alsnog een spannende dag ."	9.52	7.67	7.91	9.28	2.53	2.35
motor/noun/LN_20000919_01/328537	c	3.31268357442	0.602664543757	1.1962209085	-1.80489449316	-1.7613665187	1.16381315935	-0.380290873543	3.02893236357	1.79366359132	2.03397890058	-2.30923562231	-1.57516319702	"De speurders namen uiteindelijk de wagen en <font color=""red"">motor</font> van Steven D. in beslag , evenals de gevonden drugs en 100.000 frank opbrengst van de verkoop ."	9.52	7.67	7.91	9.28	2.1	1.99
motor/noun/DS_20050408_01/39579	c	-0.510907831381	0.192528801969	0.538167581745	-0.51241147088	0.678249625811	-0.556791020124	-0.117526447005	1.64427310836	0.869315436067	-0.123788170155	1.59848543859	-2.57589118137	"Volgens ooggetuigen werd de explosie veroorzaakt door een man op een <font color=""red"">motor</font> , die waarschijnlijk een bom tussen een groep westerse toeristen gooide ."	9.52	7.67	7.91	9.28	0.7	1.19
